1054,258,2020-07-16,INSP13,STATION_18,SAFETY,MINOR_ISSUE,,,PASS,2020-07-16 01:00:00
1055,258,2020-11-06,INSP43,STATION_5,ELECTRICAL,OK,,,PASS,2020-11-06 08:00:00
1056,259,2022-12-08,INSP03,STATION_14,PAINT,MAJOR_ISSUE,,,PASS,2022-12-08 01:00:00
1057,259,2021-09-13,INSP30,STATION_2,PAINT,MAJOR_ISSUE,DEF5545,6.59,FAIL,2021-09-13 03:00:00
1058,259,2019-07-25,INSP40,STATION_13,PAINT,MAJOR_ISSUE,,,PASS,2019-07-25 03:00:00
1059,260,2022-02-02,INSP06,STATION_2,STRUCTURAL,MAJOR_ISSUE,,,PASS,2022-02-02 01:00:00
1060,260,2020-01-01,INSP33,STATION_6,PAINT,OK,,,PASS,2020-01-01 04:00:00
1061,260,2019-03-09,INSP27,STATION_15,STRUCTURAL,MINOR_ISSUE,,,PASS,2019-03-09 10:00:00
1062,261,2023-03-20,INSP40,STATION_19,STRUCTURAL,OK,,,PASS,2023-03-20 04:00:00
1063,261,2023-12-19,INSP47,STATION_3,EMISSIONS,MAJOR_ISSUE,,,PASS,2023-12-19 02:00:00
1064,261,2020-03-25,INSP34,STATION_18,ELECTRICAL,MAJOR_ISSUE,,,PASS,2020-03-25 06:00:00
1065,262,2023-01-06,INSP39,STATION_10,ELECTRICAL,MINOR_ISSUE,DEF6057,11.54,FAIL,2023-01-06 04:00:00
1066,262,2022-06-27,INSP10,STATION_11,PAINT,MAJOR_ISSUE,,,PASS,2022-06-27 09:00:00
1067,262,2023-03-25,INSP30,STATION_3,ELECTRICAL,MINOR_ISSUE,,,PASS,2023-03-25 03:00:00
1068,262,2021-01-06,INSP50,STATION_5,PAINT,MAJOR_ISSUE,,,PASS,2021-01-06 06:00:00
1069,262,2020-09-19,INSP03,STATION_20,ELECTRICAL,MINOR_ISSUE,,,PASS,2020-09-19 10:00:00
1070,263,2021-04-11,INSP25,STATION_5,SAFETY,MINOR_ISSUE,DEF2636,3.24,FAIL,2021-04-11 03:00:00
1071,263,2019-09-26,INSP25,STATION_14,EMISSIONS,MAJOR_ISSUE,,,PASS,2019-09-26 04:00:00
1072,263,2022-08-12,INSP09,STATION_16,EMISSIONS,MINOR_ISSUE,,,PASS,2022-08-12 10:00:00
1073,263,2021-03-28,INSP42,STATION_10,EMISSIONS,OK,,,PASS,2021-03-28 03:00:00
1074,264,2019-12-23,INSP29,STATION_19,PAINT,OK,,,PASS,2019-12-23 04:00:00
1075,264,2020-11-22,INSP11,STATION_5,ELECTRICAL,MINOR_ISSUE,,,PASS,2020-11-22 04:00:00
1076,264,2022-09-13,INSP01,STATION_10,SAFETY,OK,,,PASS,2022-09-13 10:00:00
1077,264,2023-01-01,INSP15,STATION_2,SAFETY,OK,,,PASS,2023-01-01 02:00:00
1078,264,2021-01-28,INSP39,STATION_5,PAINT,MAJOR_ISSUE,,,PASS,2021-01-28 01:00:00
1079,264,2020-02-28,INSP36,STATION_16,SAFETY,MAJOR_ISSUE,,,PASS,2020-02-28 10:00:00
1080,265,2021-11-03,INSP44,STATION_8,PAINT,OK,,,PASS,2021-11-03 07:00:00
1081,265,2023-10-25,INSP38,STATION_11,SAFETY,MAJOR_ISSUE,,,PASS,2023-10-25 07:00:00
1082,265,2022-12-27,INSP31,STATION_18,PAINT,MINOR_ISSUE,,,PASS,2022-12-27 06:00:00
1083,266,2022-01-11,INSP22,STATION_1,EMISSIONS,MAJOR_ISSUE,,,PASS,2022-01-11 05:00:00
1084,266,2020-02-13,INSP25,STATION_2,SAFETY,MINOR_ISSUE,,,PASS,2020-02-13 07:00:00
1085,266,2024-04-04,INSP42,STATION_12,STRUCTURAL,OK,,,PASS,2024-04-04 02:00:00
1086,266,2023-11-12,INSP07,STATION_8,STRUCTURAL,OK,,,PASS,2023-11-12 02:00:00
1087,266,2022-11-26,INSP40,STATION_18,EMISSIONS,MAJOR_ISSUE,,,PASS,2022-11-26 07:00:00
1088,266,2024-02-14,INSP25,STATION_15,PAINT,MAJOR_ISSUE,,,PASS,2024-02-14 08:00:00
1089,267,2023-05-29,INSP20,STATION_7,ELECTRICAL,MAJOR_ISSUE,,,PASS,2023-05-29 06:00:00
1090,267,2021-04-22,INSP48,STATION_12,SAFETY,MINOR_ISSUE,DEF3030,1.55,FAIL,2021-04-22 01:00:00
1091,267,2023-12-07,INSP14,STATION_3,EMISSIONS,MAJOR_ISSUE,,,PASS,2023-12-07 04:00:00
1092,267,2021-12-23,INSP11,STATION_2,ELECTRICAL,MINOR_ISSUE,,,PASS,2021-12-23 08:00:00
1093,268,2021-12-19,INSP28,STATION_9,ELECTRICAL,OK,,,PASS,2021-12-19 09:00:00
1094,268,2021-06-15,INSP15,STATION_3,SAFETY,OK,,,PASS,2021-06-15 09:00:00
1095,268,2023-01-22,INSP14,STATION_13,STRUCTURAL,OK,,,PASS,2023-01-22 10:00:00
1096,268,2023-05-08,INSP25,STATION_19,SAFETY,OK,,,PASS,2023-05-08 04:00:00
1097,268,2019-03-25,INSP33,STATION_4,STRUCTURAL,MAJOR_ISSUE,,,PASS,2019-03-25 07:00:00
1098,268,2020-10-28,INSP08,STATION_10,ELECTRICAL,MAJOR_ISSUE,,,PASS,2020-10-28 03:00:00
1099,269,2024-10-20,INSP29,STATION_4,PAINT,MAJOR_ISSUE,,,PASS,2024-10-20 04:00:00
1100,269,2020-03-05,INSP38,STATION_7,STRUCTURAL,OK,,,PASS,2020-03-05 04:00:00
1101,269,2022-02-20,INSP17,STATION_7,EMISSIONS,MAJOR_ISSUE,DEF1523,1.35,FAIL,2022-02-20 10:00:00
1102,269,2024-05-12,INSP36,STATION_13,STRUCTURAL,MAJOR_ISSUE,,,PASS,2024-05-12 08:00:00
1103,269,2021-10-14,INSP49,STATION_2,EMISSIONS,MAJOR_ISSUE,,,PASS,2021-10-14 03:00:00
1104,270,2019-01-25,INSP15,STATION_18,PAINT,OK,,,PASS,2019-01-25 07:00:00
1105,270,2023-04-11,INSP43,STATION_16,ELECTRICAL,OK,,,PASS,2023-04-11 01:00:00
1106,270,2019-09-30,INSP03,STATION_3,PAINT,MAJOR_ISSUE,,,PASS,2019-09-30 07:00:00
1107,270,2019-03-01,INSP20,STATION_17,PAINT,MAJOR_ISSUE,,,PASS,2019-03-01 10:00:00
1108,270,2022-07-25,INSP35,STATION_7,SAFETY,MINOR_ISSUE,,,PASS,2022-07-25 03:00:00
1109,270,2023-06-12,INSP11,STATION_9,STRUCTURAL,OK,,,PASS,2023-06-12 03:00:00
1110,271,2021-06-18,INSP10,STATION_18,SAFETY,MAJOR_ISSUE,,,PASS,2021-06-18 07:00:00
1111,271,2021-10-07,INSP03,STATION_7,SAFETY,MINOR_ISSUE,,,PASS,2021-10-07 07:00:00
1112,271,2020-05-19,INSP38,STATION_9,ELECTRICAL,MAJOR_ISSUE,,,PASS,2020-05-19 02:00:00
1113,272,2022-11-02,INSP25,STATION_3,ELECTRICAL,MINOR_ISSUE,DEF3049,10.0,FAIL,2022-11-02 02:00:00
1114,272,2022-01-27,INSP20,STATION_15,ELECTRICAL,MAJOR_ISSUE,,,PASS,2022-01-27 01:00:00
1115,272,2022-07-13,INSP14,STATION_6,STRUCTURAL,OK,,,PASS,2022-07-13 07:00:00
1116,273,2020-08-13,INSP20,STATION_1,STRUCTURAL,MINOR_ISSUE,,,PASS,2020-08-13 02:00:00
1117,273,2023-07-23,INSP21,STATION_16,SAFETY,MAJOR_ISSUE,,,PASS,2023-07-23 09:00:00
1118,273,2020-01-27,INSP20,STATION_1,ELECTRICAL,MINOR_ISSUE,,,PASS,2020-01-27 08:00:00
1119,273,2022-04-23,INSP39,STATION_18,PAINT,MAJOR_ISSUE,,,PASS,2022-04-23 04:00:00
1120,274,2023-02-08,INSP36,STATION_8,EMISSIONS,MAJOR_ISSUE,,,PASS,2023-02-08 04:00:00
1121,274,2022-05-30,INSP40,STATION_16,ELECTRICAL,MAJOR_ISSUE,,,PASS,2022-05-30 02:00:00
1122,274,2021-10-23,INSP40,STATION_15,ELECTRICAL,OK,DEF5903,9.63,FAIL,2021-10-23 07:00:00
1123,274,2019-11-05,INSP38,STATION_10,ELECTRICAL,MINOR_ISSUE,,,PASS,2019-11-05 01:00:00
1124,275,2022-11-22,INSP44,STATION_11,EMISSIONS,MINOR_ISSUE,,,PASS,2022-11-22 01:00:00
1125,275,2023-05-04,INSP32,STATION_3,ELECTRICAL,MAJOR_ISSUE,,,PASS,2023-05-04 03:00:00
1126,275,2020-10-18,INSP37,STATION_1,SAFETY,MINOR_ISSUE,DEF7675,10.58,FAIL,2020-10-18 09:00:00
1127,275,2020-05-21,INSP09,STATION_9,STRUCTURAL,OK,,,PASS,2020-05-21 10:00:00
1128,275,2022-05-08,INSP04,STATION_18,SAFETY,MINOR_ISSUE,,,PASS,2022-05-08 07:00:00
1129,275,2022-04-21,INSP02,STATION_15,STRUCTURAL,MAJOR_ISSUE,,,PASS,2022-04-21 06:00:00
1130,276,2023-11-10,INSP05,STATION_4,EMISSIONS,MINOR_ISSUE,,,PASS,2023-11-10 03:00:00
1131,276,2019-12-27,INSP17,STATION_6,PAINT,MAJOR_ISSUE,,,PASS,2019-12-27 06:00:00
1132,276,2020-11-10,INSP37,STATION_18,STRUCTURAL,OK,,,PASS,2020-11-10 09:00:00
1133,277,2022-06-24,INSP08,STATION_9,STRUCTURAL,MINOR_ISSUE,,,PASS,2022-06-24 05:00:00
1134,277,2021-12-21,INSP11,STATION_17,STRUCTURAL,MINOR_ISSUE,,,PASS,2021-12-21 10:00:00
1135,277,2022-10-15,INSP02,STATION_11,EMISSIONS,OK,,,PASS,2022-10-15 10:00:00
1136,277,2022-04-30,INSP12,STATION_7,PAINT,OK,,,PASS,2022-04-30 01:00:00
1137,277,2020-01-08,INSP36,STATION_10,ELECTRICAL,MINOR_ISSUE,,,PASS,2020-01-08 01:00:00
1138,278,2020-02-07,INSP07,STATION_10,STRUCTURAL,MINOR_ISSUE,,,PASS,2020-02-07 07:00:00
1139,278,2024-02-03,INSP05,STATION_9,PAINT,MAJOR_ISSUE,,,PASS,2024-02-03 04:00:00
1140,279,2024-01-07,INSP01,STATION_4,SAFETY,OK,,,PASS,2024-01-07 07:00:00
1141,279,2020-03-09,INSP02,STATION_5,ELECTRICAL,MAJOR_ISSUE,,,PASS,2020-03-09 01:00:00
1142,279,2024-03-12,INSP22,STATION_13,ELECTRICAL,MINOR_ISSUE,,,PASS,2024-03-12 08:00:00
1143,280,2023-04-22,INSP24,STATION_18,STRUCTURAL,MINOR_ISSUE,,,PASS,2023-04-22 09:00:00
1144,280,2021-08-05,INSP29,STATION_15,ELECTRICAL,MAJOR_ISSUE,,,PASS,2021-08-05 03:00:00
1145,280,2023-07-16,INSP06,STATION_19,PAINT,OK,,,PASS,2023-07-16 07:00:00
1146,280,2021-03-12,INSP29,STATION_8,PAINT,MINOR_ISSUE,,,PASS,2021-03-12 04:00:00
1147,281,2020-01-13,INSP14,STATION_5,ELECTRICAL,OK,,,PASS,2020-01-13 07:00:00
1148,281,2024-10-11,INSP22,STATION_4,EMISSIONS,MINOR_ISSUE,,,PASS,2024-10-11 02:00:00
1149,281,2019-07-09,INSP27,STATION_17,SAFETY,OK,DEF8010,3.35,FAIL,2019-07-09 04:00:00
1150,281,2019-06-28,INSP07,STATION_5,SAFETY,MAJOR_ISSUE,,,PASS,2019-06-28 06:00:00
1151,281,2019-05-08,INSP47,STATION_1,EMISSIONS,OK,DEF4816,8.32,FAIL,2019-05-08 05:00:00
1152,282,2023-10-29,INSP05,STATION_19,STRUCTURAL,MAJOR_ISSUE,,,PASS,2023-10-29 07:00:00
1153,282,2023-02-07,INSP39,STATION_9,SAFETY,MINOR_ISSUE,,,PASS,2023-02-07 07:00:00
1154,283,2024-03-27,INSP16,STATION_8,SAFETY,MAJOR_ISSUE,,,PASS,2024-03-27 01:00:00
1155,283,2022-09-22,INSP41,STATION_11,PAINT,MAJOR_ISSUE,,,PASS,2022-09-22 01:00:00
1156,283,2022-06-06,INSP29,STATION_6,EMISSIONS,OK,,,PASS,2022-06-06 08:00:00
1157,283,2021-12-25,INSP09,STATION_10,SAFETY,OK,DEF2455,4.11,FAIL,2021-12-25 02:00:00
1158,283,2020-06-02,INSP27,STATION_14,SAFETY,OK,,,PASS,2020-06-02 06:00:00
1159,284,2021-11-09,INSP38,STATION_2,EMISSIONS,MINOR_ISSUE,,,PASS,2021-11-09 04:00:00
1160,284,2021-02-16,INSP29,STATION_5,SAFETY,OK,,,PASS,2021-02-16 04:00:00
1161,285,2021-08-02,INSP39,STATION_7,ELECTRICAL,OK,DEF3512,0.46,FAIL,2021-08-02 03:00:00
1162,285,2024-03-07,INSP08,STATION_4,ELECTRICAL,MAJOR_ISSUE,,,PASS,2024-03-07 06:00:00
1163,286,2022-02-12,INSP14,STATION_9,ELECTRICAL,MAJOR_ISSUE,,,PASS,2022-02-12 05:00:00
1164,286,2022-06-16,INSP38,STATION_18,STRUCTURAL,MAJOR_ISSUE,,,PASS,2022-06-16 06:00:00
1165,286,2021-11-26,INSP43,STATION_19,PAINT,MAJOR_ISSUE,,,PASS,2021-11-26 09:00:00
1166,286,2021-10-16,INSP09,STATION_5,SAFETY,MAJOR_ISSUE,,,PASS,2021-10-16 05:00:00
1167,286,2022-06-19,INSP27,STATION_1,STRUCTURAL,OK,,,PASS,2022-06-19 10:00:00
1168,287,2024-02-24,INSP12,STATION_7,ELECTRICAL,MAJOR_ISSUE,,,PASS,2024-02-24 07:00:00
1169,287,2022-12-14,INSP39,STATION_13,ELECTRICAL,OK,,,PASS,2022-12-14 09:00:00
1170,287,2021-06-21,INSP35,STATION_12,PAINT,OK,,,PASS,2021-06-21 07:00:00
1171,287,2023-03-30,INSP46,STATION_8,EMISSIONS,OK,,,PASS,2023-03-30 02:00:00
1172,288,2023-04-08,INSP13,STATION_5,PAINT,OK,,,PASS,2023-04-08 10:00:00
1173,288,2022-02-27,INSP19,STATION_14,SAFETY,MINOR_ISSUE,,,PASS,2022-02-27 05:00:00
1174,288,2020-05-02,INSP50,STATION_15,STRUCTURAL,MAJOR_ISSUE,DEF4426,9.83,FAIL,2020-05-02 07:00:00
1175,288,2024-09-07,INSP13,STATION_5,SAFETY,MINOR_ISSUE,,,PASS,2024-09-07 01:00:00
1176,289,2022-09-07,INSP33,STATION_17,ELECTRICAL,MINOR_ISSUE,,,PASS,2022-09-07 05:00:00
1177,289,2024-10-28,INSP18,STATION_5,PAINT,MINOR_ISSUE,,,PASS,2024-10-28 05:00:00
1178,290,2020-08-29,INSP42,STATION_7,ELECTRICAL,MINOR_ISSUE,,,PASS,2020-08-29 09:00:00
1179,290,2022-10-06,INSP34,STATION_16,PAINT,OK,,,PASS,2022-10-06 06:00:00
1180,290,2019-06-28,INSP44,STATION_2,ELECTRICAL,MAJOR_ISSUE,,,PASS,2019-06-28 05:00:00
1181,291,2020-10-08,INSP44,STATION_10,STRUCTURAL,OK,,,PASS,2020-10-08 06:00:00
1182,291,2019-03-28,INSP19,STATION_17,SAFETY,OK,DEF9357,3.1,FAIL,2019-03-28 10:00:00
1183,291,2023-02-18,INSP32,STATION_6,SAFETY,MAJOR_ISSUE,,,PASS,2023-02-18 05:00:00
1184,291,2020-12-23,INSP45,STATION_13,PAINT,MAJOR_ISSUE,,,PASS,2020-12-23 02:00:00
1185,291,2022-06-14,INSP47,STATION_8,PAINT,MAJOR_ISSUE,DEF4567,11.31,FAIL,2022-06-14 08:00:00
1186,291,2023-09-19,INSP11,STATION_14,EMISSIONS,MINOR_ISSUE,,,PASS,2023-09-19 09:00:00
1187,292,2022-01-08,INSP35,STATION_8,SAFETY,MINOR_ISSUE,,,PASS,2022-01-08 05:00:00
1188,292,2020-08-04,INSP39,STATION_18,ELECTRICAL,OK,,,PASS,2020-08-04 09:00:00
1189,292,2019-07-06,INSP37,STATION_6,STRUCTURAL,MAJOR_ISSUE,,,PASS,2019-07-06 09:00:00
1190,293,2022-08-19,INSP36,STATION_7,ELECTRICAL,MAJOR_ISSUE,,,PASS,2022-08-19 10:00:00
1191,293,2020-09-13,INSP02,STATION_3,PAINT,MINOR_ISSUE,,,PASS,2020-09-13 05:00:00
1192,293,2023-05-28,INSP47,STATION_15,EMISSIONS,OK,,,PASS,2023-05-28 04:00:00
1193,293,2019-04-02,INSP36,STATION_16,ELECTRICAL,MINOR_ISSUE,,,PASS,2019-04-02 10:00:00
1194,293,2022-08-25,INSP37,STATION_6,EMISSIONS,OK,,,PASS,2022-08-25 08:00:00
1195,293,2021-09-15,INSP30,STATION_6,SAFETY,MINOR_ISSUE,,,PASS,2021-09-15 04:00:00
1196,294,2020-11-29,INSP48,STATION_18,ELECTRICAL,OK,,,PASS,2020-11-29 04:00:00
1197,294,2021-03-21,INSP03,STATION_8,ELECTRICAL,OK,,,PASS,2021-03-21 10:00:00
1198,294,2022-07-20,INSP44,STATION_6,SAFETY,MINOR_ISSUE,,,PASS,2022-07-20 09:00:00
1199,294,2023-02-12,INSP16,STATION_13,SAFETY,OK,,,PASS,2023-02-12 02:00:00
1200,295,2022-11-28,INSP31,STATION_14,EMISSIONS,MINOR_ISSUE,,,PASS,2022-11-28 03:00:00
1201,295,2020-09-27,INSP07,STATION_20,ELECTRICAL,OK,,,PASS,2020-09-27 06:00:00
1202,295,2023-01-14,INSP26,STATION_8,EMISSIONS,MINOR_ISSUE,,,PASS,2023-01-14 04:00:00
1203,295,2020-04-18,INSP12,STATION_7,SAFETY,MINOR_ISSUE,,,PASS,2020-04-18 07:00:00
1204,296,2020-11-04,INSP25,STATION_5,PAINT,MINOR_ISSUE,,,PASS,2020-11-04 03:00:00
1205,296,2021-09-27,INSP06,STATION_2,SAFETY,MINOR_ISSUE,,,PASS,2021-09-27 04:00:00
1206,296,2020-02-28,INSP25,STATION_3,EMISSIONS,MINOR_ISSUE,,,PASS,2020-02-28 01:00:00
1207,296,2024-10-03,INSP16,STATION_13,ELECTRICAL,OK,,,PASS,2024-10-03 03:00:00
1208,296,2021-04-04,INSP03,STATION_1,PAINT,OK,,,PASS,2021-04-04 03:00:00
1209,297,2022-08-13,INSP13,STATION_6,SAFETY,MINOR_ISSUE,,,PASS,2022-08-13 02:00:00
1210,297,2019-05-11,INSP15,STATION_17,ELECTRICAL,MAJOR_ISSUE,,,PASS,2019-05-11 06:00:00
1211,297,2022-07-11,INSP29,STATION_2,SAFETY,MINOR_ISSUE,,,PASS,2022-07-11 06:00:00
1212,297,2020-10-05,INSP49,STATION_8,ELECTRICAL,OK,,,PASS,2020-10-05 02:00:00
1213,297,2021-02-18,INSP07,STATION_2,STRUCTURAL,MINOR_ISSUE,,,PASS,2021-02-18 06:00:00
1214,297,2022-08-27,INSP12,STATION_1,SAFETY,MAJOR_ISSUE,,,PASS,2022-08-27 03:00:00
1215,298,2021-10-23,INSP20,STATION_9,STRUCTURAL,MAJOR_ISSUE,,,PASS,2021-10-23 10:00:00
1216,298,2019-01-02,INSP21,STATION_18,SAFETY,OK,,,PASS,2019-01-02 08:00:00
1217,298,2020-05-07,INSP01,STATION_4,PAINT,MAJOR_ISSUE,,,PASS,2020-05-07 07:00:00
1218,298,2020-03-16,INSP15,STATION_17,PAINT,MAJOR_ISSUE,,,PASS,2020-03-16 10:00:00
1219,298,2021-09-23,INSP21,STATION_5,ELECTRICAL,OK,,,PASS,2021-09-23 02:00:00
1220,299,2022-07-22,INSP44,STATION_5,STRUCTURAL,MINOR_ISSUE,,,PASS,2022-07-22 07:00:00
1221,299,2022-06-16,INSP17,STATION_1,STRUCTURAL,MAJOR_ISSUE,,,PASS,2022-06-16 03:00:00
1222,299,2024-10-27,INSP03,STATION_20,EMISSIONS,OK,DEF9795,3.91,FAIL,2024-10-27 09:00:00
1223,299,2022-05-29,INSP19,STATION_1,STRUCTURAL,MAJOR_ISSUE,,,PASS,2022-05-29 09:00:00
1224,299,2023-09-18,INSP34,STATION_18,ELECTRICAL,OK,,,PASS,2023-09-18 06:00:00
1225,299,2022-01-20,INSP23,STATION_5,PAINT,MINOR_ISSUE,DEF4849,1.23,FAIL,2022-01-20 06:00:00
1226,300,2021-04-07,INSP48,STATION_8,ELECTRICAL,MINOR_ISSUE,,,PASS,2021-04-07 05:00:00
1227,300,2020-11-29,INSP40,STATION_10,PAINT,MAJOR_ISSUE,,,PASS,2020-11-29 03:00:00
1228,300,2020-03-16,INSP02,STATION_20,EMISSIONS,OK,,,PASS,2020-03-16 05:00:00
1229,300,2024-12-09,INSP30,STATION_16,ELECTRICAL,MAJOR_ISSUE,DEF6496,8.19,FAIL,2024-12-09 05:00:00
1230,300,2022-07-10,INSP32,STATION_1,EMISSIONS,MAJOR_ISSUE,DEF9854,7.29,FAIL,2022-07-10 03:00:00
1231,300,2024-08-02,INSP15,STATION_8,ELECTRICAL,MAJOR_ISSUE,,,PASS,2024-08-02 02:00:00
1232,301,2024-01-08,INSP07,STATION_5,STRUCTURAL,MINOR_ISSUE,,,PASS,2024-01-08 03:00:00
1233,301,2024-11-29,INSP13,STATION_13,PAINT,MINOR_ISSUE,,,PASS,2024-11-29 07:00:00
1234,302,2024-11-22,INSP50,STATION_16,SAFETY,MAJOR_ISSUE,DEF9789,3.11,FAIL,2024-11-22 01:00:00
1235,302,2020-01-21,INSP37,STATION_14,PAINT,MAJOR_ISSUE,,,PASS,2020-01-21 04:00:00
1236,302,2021-10-03,INSP38,STATION_12,EMISSIONS,MINOR_ISSUE,,,PASS,2021-10-03 02:00:00
1237,302,2022-11-05,INSP40,STATION_4,EMISSIONS,MAJOR_ISSUE,DEF9662,6.02,FAIL,2022-11-05 07:00:00
1238,303,2023-08-13,INSP46,STATION_7,ELECTRICAL,OK,,,PASS,2023-08-13 05:00:00
1239,303,2022-04-15,INSP21,STATION_3,ELECTRICAL,OK,,,PASS,2022-04-15 01:00:00
1240,303,2021-02-24,INSP29,STATION_9,ELECTRICAL,OK,,,PASS,2021-02-24 09:00:00
1241,303,2022-07-06,INSP25,STATION_6,PAINT,MAJOR_ISSUE,,,PASS,2022-07-06 01:00:00
1242,303,2019-04-16,INSP07,STATION_13,SAFETY,OK,,,PASS,2019-04-16 09:00:00
1243,304,2023-10-07,INSP12,STATION_11,STRUCTURAL,MAJOR_ISSUE,,,PASS,2023-10-07 10:00:00
1244,304,2022-10-28,INSP11,STATION_15,ELECTRICAL,OK,,,PASS,2022-10-28 01:00:00
1245,304,2021-01-27,INSP16,STATION_20,SAFETY,OK,DEF8776,5.6,FAIL,2021-01-27 04:00:00
1246,305,2020-02-18,INSP05,STATION_11,PAINT,MAJOR_ISSUE,DEF8051,2.7,FAIL,2020-02-18 02:00:00
1247,305,2024-05-14,INSP50,STATION_7,STRUCTURAL,MAJOR_ISSUE,,,PASS,2024-05-14 01:00:00
1248,305,2020-12-17,INSP34,STATION_6,EMISSIONS,MAJOR_ISSUE,,,PASS,2020-12-17 10:00:00
1249,305,2022-11-02,INSP19,STATION_15,STRUCTURAL,MINOR_ISSUE,,,PASS,2022-11-02 09:00:00
1250,305,2021-01-01,INSP24,STATION_7,STRUCTURAL,MAJOR_ISSUE,,,PASS,2021-01-01 09:00:00
1251,305,2022-12-02,INSP43,STATION_19,PAINT,OK,,,PASS,2022-12-02 07:00:00
1252,306,2019-04-14,INSP20,STATION_20,PAINT,MAJOR_ISSUE,,,PASS,2019-04-14 09:00:00
1253,306,2023-11-08,INSP20,STATION_8,PAINT,MINOR_ISSUE,,,PASS,2023-11-08 05:00:00
1254,306,2019-12-16,INSP26,STATION_11,STRUCTURAL,OK,,,PASS,2019-12-16 05:00:00
1255,307,2021-01-08,INSP12,STATION_13,SAFETY,MAJOR_ISSUE,,,PASS,2021-01-08 10:00:00
1256,307,2023-05-21,INSP28,STATION_14,ELECTRICAL,MINOR_ISSUE,,,PASS,2023-05-21 08:00:00
1257,307,2024-06-02,INSP04,STATION_15,SAFETY,MAJOR_ISSUE,,,PASS,2024-06-02 06:00:00
1258,307,2024-03-11,INSP05,STATION_12,ELECTRICAL,MINOR_ISSUE,,,PASS,2024-03-11 03:00:00
1259,307,2023-04-16,INSP24,STATION_1,EMISSIONS,MINOR_ISSUE,,,PASS,2023-04-16 02:00:00
1260,307,2020-07-27,INSP42,STATION_3,PAINT,MINOR_ISSUE,,,PASS,2020-07-27 04:00:00
1261,308,2020-05-11,INSP46,STATION_12,STRUCTURAL,OK,DEF8830,5.62,FAIL,2020-05-11 06:00:00
1262,308,2019-07-31,INSP32,STATION_15,ELECTRICAL,MINOR_ISSUE,,,PASS,2019-07-31 01:00:00
1263,308,2019-04-05,INSP26,STATION_7,ELECTRICAL,MINOR_ISSUE,,,PASS,2019-04-05 08:00:00
1264,309,2020-09-11,INSP21,STATION_8,ELECTRICAL,MINOR_ISSUE,,,PASS,2020-09-11 06:00:00
1265,309,2024-05-11,INSP27,STATION_12,EMISSIONS,OK,,,PASS,2024-05-11 06:00:00
1266,309,2022-10-25,INSP01,STATION_3,ELECTRICAL,MINOR_ISSUE,,,PASS,2022-10-25 08:00:00
1267,309,2019-03-31,INSP36,STATION_9,SAFETY,MINOR_ISSUE,,,PASS,2019-03-31 04:00:00
1268,309,2024-10-04,INSP08,STATION_3,EMISSIONS,MAJOR_ISSUE,,,PASS,2024-10-04 08:00:00
1269,310,2019-01-27,INSP20,STATION_17,SAFETY,OK,,,PASS,2019-01-27 10:00:00
1270,310,2021-04-29,INSP33,STATION_2,PAINT,MINOR_ISSUE,,,PASS,2021-04-29 06:00:00
1271,310,2020-12-28,INSP33,STATION_4,SAFETY,MAJOR_ISSUE,,,PASS,2020-12-28 02:00:00
1272,311,2019-03-28,INSP07,STATION_13,SAFETY,MINOR_ISSUE,,,PASS,2019-03-28 03:00:00
1273,311,2019-05-15,INSP26,STATION_5,STRUCTURAL,MINOR_ISSUE,,,PASS,2019-05-15 10:00:00
1274,311,2024-07-12,INSP36,STATION_17,EMISSIONS,MAJOR_ISSUE,,,PASS,2024-07-12 03:00:00
1275,311,2021-09-03,INSP33,STATION_19,STRUCTURAL,MAJOR_ISSUE,,,PASS,2021-09-03 07:00:00
1276,311,2019-07-18,INSP43,STATION_7,SAFETY,OK,,,PASS,2019-07-18 08:00:00
1277,311,2019-02-21,INSP44,STATION_14,SAFETY,MINOR_ISSUE,,,PASS,2019-02-21 09:00:00
1278,312,2020-01-09,INSP11,STATION_11,PAINT,MAJOR_ISSUE,,,PASS,2020-01-09 03:00:00
1279,312,2022-04-01,INSP45,STATION_1,EMISSIONS,MAJOR_ISSUE,,,PASS,2022-04-01 09:00:00
1280,312,2021-03-17,INSP10,STATION_12,PAINT,MINOR_ISSUE,,,PASS,2021-03-17 01:00:00
1281,312,2021-04-02,INSP43,STATION_20,PAINT,MAJOR_ISSUE,,,PASS,2021-04-02 09:00:00
1282,312,2024-08-05,INSP30,STATION_5,EMISSIONS,OK,,,PASS,2024-08-05 09:00:00
1283,313,2022-06-14,INSP26,STATION_17,ELECTRICAL,MINOR_ISSUE,,,PASS,2022-06-14 04:00:00
1284,313,2019-04-11,INSP31,STATION_15,ELECTRICAL,MINOR_ISSUE,,,PASS,2019-04-11 04:00:00
1285,314,2019-10-15,INSP34,STATION_17,PAINT,MINOR_ISSUE,,,PASS,2019-10-15 02:00:00
1286,314,2021-03-17,INSP48,STATION_1,STRUCTURAL,OK,,,PASS,2021-03-17 03:00:00
1287,314,2021-06-15,INSP23,STATION_11,STRUCTURAL,MINOR_ISSUE,,,PASS,2021-06-15 10:00:00
1288,315,2023-12-25,INSP50,STATION_3,EMISSIONS,OK,DEF6670,0.43,FAIL,2023-12-25 08:00:00
1289,315,2019-08-28,INSP15,STATION_2,STRUCTURAL,MAJOR_ISSUE,DEF6990,7.55,FAIL,2019-08-28 03:00:00
