3953,564,PN33914,Clutch Plate,SUP100,12,4084.78,EUR,160,0,BATCH7306,2020-05-24 18:00:00
3954,564,PN59435,Turbocharger,SUP065,4,8157.21,EUR,23,0,BATCH8760,2023-12-31 02:00:00
3955,565,PN19393,Fuel Injector,SUP082,3,4192.68,EUR,157,0,BATCH7054,2019-02-25 19:00:00
3956,565,PN92790,Pistons,SUP023,2,331.69,EUR,76,0,BATCH5012,2023-06-12 12:00:00
3957,565,PN66389,Catalytic Converter,SUP078,5,2071.07,EUR,62,0,BATCH1483,2023-07-15 15:00:00
3958,565,PN45810,Crankshaft,SUP005,8,657.29,EUR,139,0,BATCH5905,2019-04-01 23:00:00
3959,566,PN70379,Fuse Box,SUP083,4,2119.87,EUR,98,0,BATCH3177,2022-01-19 11:00:00
3960,566,PN34175,Steering Column,SUP071,8,8204.05,EUR,24,0,BATCH1818,2023-07-16 20:00:00
3961,566,PN35737,CAN Bus Controller,SUP001,11,2348.92,EUR,26,0,BATCH2362,2022-10-10 07:00:00
3962,566,PN27003,AC Compressor,SUP060,6,2108.79,EUR,106,0,BATCH4653,2021-09-30 14:00:00
3963,566,PN23495,AC Compressor,SUP077,4,227.16,EUR,134,0,BATCH8534,2020-04-27 13:00:00
3964,566,PN56780,Pistons,SUP032,5,2094.24,EUR,108,0,BATCH9137,2019-02-14 09:00:00
3965,566,PN12341,Seat Assembly,SUP063,5,2520.77,EUR,56,0,BATCH5901,2023-12-06 01:00:00
3966,566,PN95830,Timing Belt,SUP017,11,6053.76,EUR,131,0,BATCH3485,2021-10-22 08:00:00
3967,567,PN43084,Lambda Sensor,SUP063,5,3013.67,EUR,117,0,BATCH8110,2020-08-22 22:00:00
3968,567,PN89972,Drive Shaft,SUP018,1,8098.59,EUR,122,0,BATCH2247,2023-06-14 14:00:00
3969,567,PN57864,Clutch Plate,SUP013,3,107.45,EUR,115,0,BATCH2736,2020-12-02 13:00:00
3970,567,PN21140,Alternator Belt,SUP007,12,8380.82,EUR,96,0,BATCH1188,2024-03-07 22:00:00
3971,567,PN87519,Gearbox Housing,SUP031,10,4387.52,EUR,81,0,BATCH5819,2020-10-05 18:00:00
3972,567,PN10224,Brake Caliper,SUP073,5,477.28,EUR,85,1,BATCH9005,2020-05-11 17:00:00
3973,567,PN37760,Ignition Coil,SUP035,12,7432.69,EUR,100,0,BATCH3955,2022-02-01 15:00:00
3974,567,PN37115,Camshaft,SUP010,2,4562.71,EUR,167,0,BATCH5160,2023-12-03 00:00:00
3975,567,PN97636,Oil Pump,SUP022,2,6258.51,EUR,124,0,BATCH1880,2024-10-04 08:00:00
3976,568,PN31975,Flywheel,SUP023,3,6353.58,EUR,147,0,BATCH5206,2021-02-01 04:00:00
3977,568,PN46493,Exhaust Pipe,SUP014,12,4859.45,EUR,90,0,BATCH1002,2021-05-02 01:00:00
3978,568,PN17816,Differential,SUP008,10,4163.22,EUR,149,0,BATCH6249,2024-05-07 02:00:00
3979,568,PN32906,Windshield,SUP028,6,2740.33,EUR,47,0,BATCH4892,2019-11-05 05:00:00
3980,569,PN78313,Steering Column,SUP027,2,4720.48,EUR,133,0,BATCH3275,2020-05-26 04:00:00
3981,569,PN76878,Wheel Bearing,SUP036,11,8202.1,EUR,165,0,BATCH1171,2022-03-06 01:00:00
3982,569,PN54177,Brake Caliper,SUP089,8,5947.55,EUR,167,0,BATCH2538,2024-09-25 17:00:00
3983,569,PN51386,Door Panel,SUP045,6,8160.88,EUR,139,0,BATCH2466,2024-07-16 21:00:00
3984,569,PN77947,Crankshaft,SUP080,9,1664.16,EUR,92,0,BATCH2640,2024-04-28 18:00:00
3985,569,PN26092,Battery Tray,SUP087,4,6074.57,EUR,88,0,BATCH5384,2019-05-30 02:00:00
3986,569,PN44529,Intercooler,SUP069,5,7474.04,EUR,99,0,BATCH3686,2019-01-22 15:00:00
3987,570,PN75540,Alternator Belt,SUP023,10,2418.32,EUR,162,0,BATCH6766,2020-07-23 15:00:00
3988,570,PN39878,Camshaft,SUP062,12,7004.85,EUR,152,0,BATCH8967,2021-08-12 00:00:00
3989,570,PN39361,Battery Tray,SUP083,2,8426.48,EUR,28,0,BATCH9682,2019-06-03 09:00:00
3990,570,PN47232,Water Pump,SUP081,10,1000.07,EUR,135,1,BATCH4708,2021-01-15 18:00:00
3991,570,PN74270,Oil Pump,SUP003,1,2685.48,EUR,146,0,BATCH5504,2019-03-21 07:00:00
3992,570,PN69812,Shock Absorber,SUP022,7,553.62,EUR,56,0,BATCH3266,2023-06-13 02:00:00
3993,570,PN70801,Camshaft,SUP092,2,7106.27,EUR,52,0,BATCH8509,2023-08-10 06:00:00
3994,571,PN14401,Connecting Rod,SUP084,5,2821.55,EUR,124,0,BATCH8761,2024-08-30 13:00:00
3995,571,PN34577,Throttle Body,SUP022,9,6779.12,EUR,158,0,BATCH3099,2021-01-23 02:00:00
3996,571,PN54960,Seat Assembly,SUP095,9,7420.24,EUR,175,0,BATCH1448,2023-08-23 12:00:00
3997,571,PN15830,Shock Absorber,SUP056,11,905.9,EUR,107,0,BATCH3395,2024-05-29 18:00:00
3998,571,PN47593,Intercooler,SUP076,5,928.52,EUR,169,0,BATCH9748,2023-10-18 19:00:00
3999,571,PN49832,CV Joint,SUP010,3,1040.0,EUR,152,0,BATCH4093,2020-12-15 13:00:00
4000,571,PN19244,Shock Absorber,SUP065,11,2808.62,EUR,85,0,BATCH5519,2021-02-05 17:00:00
4001,572,PN21975,Door Panel,SUP072,5,501.11,EUR,27,0,BATCH2262,2024-11-03 13:00:00
4002,572,PN37261,Water Pump,SUP014,1,4441.42,EUR,10,0,BATCH3862,2021-05-09 18:00:00
4003,572,PN86845,Seat Assembly,SUP077,10,675.21,EUR,25,0,BATCH4907,2019-11-17 21:00:00
4004,572,PN43275,Transmission,SUP008,2,5583.7,EUR,74,0,BATCH3901,2022-01-19 20:00:00
4005,572,PN80334,Brake Disc,SUP091,10,6051.08,EUR,97,0,BATCH9364,2024-04-30 10:00:00
4006,573,PN29611,Engine Block,SUP021,4,1319.08,EUR,93,0,BATCH9922,2024-11-02 18:00:00
4007,573,PN15750,Oil Pump,SUP019,7,5577.6,EUR,3,0,BATCH7482,2022-01-05 23:00:00
4008,573,PN43668,Water Pump,SUP064,9,4729.7,EUR,74,0,BATCH2704,2022-03-26 12:00:00
4009,573,PN25578,CAN Bus Controller,SUP097,9,2067.69,EUR,37,0,BATCH7642,2019-05-09 17:00:00
4010,573,PN91752,Throttle Body,SUP043,10,3096.38,EUR,112,0,BATCH3521,2019-12-18 11:00:00
4011,573,PN35204,Ignition Coil,SUP052,2,3665.76,EUR,67,0,BATCH4626,2020-01-23 14:00:00
4012,573,PN40045,Intake Manifold,SUP028,5,1937.2,EUR,81,0,BATCH7182,2021-09-07 02:00:00
4013,573,PN32943,Camshaft,SUP054,4,6415.0,EUR,175,0,BATCH3152,2019-08-24 09:00:00
4014,573,PN60643,CV Joint,SUP029,3,5379.18,EUR,112,0,BATCH4657,2021-03-14 06:00:00
4015,574,PN32815,ECU Module,SUP042,11,1492.56,EUR,18,0,BATCH3027,2021-10-13 01:00:00
4016,574,PN78400,Door Panel,SUP068,10,3890.49,EUR,145,0,BATCH5946,2019-02-22 13:00:00
4017,574,PN95946,EGR Valve,SUP041,9,6895.88,EUR,150,0,BATCH6216,2024-02-02 16:00:00
4018,574,PN11241,CV Joint,SUP027,7,2160.85,EUR,172,0,BATCH3956,2021-12-25 02:00:00
4019,575,PN94258,Shock Absorber,SUP008,7,4352.68,EUR,130,0,BATCH1352,2022-04-05 08:00:00
4020,575,PN82287,Pistons,SUP053,8,233.12,EUR,110,0,BATCH3934,2019-09-03 06:00:00
4021,575,PN84498,Transmission,SUP071,3,1357.64,EUR,161,1,BATCH1218,2021-11-26 22:00:00
4022,575,PN51563,Drive Shaft,SUP001,6,8099.73,EUR,25,0,BATCH4879,2024-02-10 13:00:00
4023,575,PN11847,Intake Manifold,SUP093,4,3471.43,EUR,75,0,BATCH1248,2019-08-10 12:00:00
4024,575,PN70090,Crankshaft,SUP087,6,7415.95,EUR,111,0,BATCH4374,2023-08-28 22:00:00
4025,575,PN84164,Intercooler,SUP025,11,406.81,EUR,142,0,BATCH5597,2023-08-26 21:00:00
4026,575,PN49713,Steering Column,SUP088,11,5612.4,EUR,159,0,BATCH3630,2020-03-06 20:00:00
4027,575,PN86090,Airbag Unit,SUP062,12,5395.02,EUR,60,0,BATCH7457,2023-10-04 19:00:00
4028,576,PN72256,Turbocharger,SUP041,9,4190.38,EUR,83,0,BATCH6505,2024-11-06 16:00:00
4029,576,PN37111,Connecting Rod,SUP003,10,1027.87,EUR,118,0,BATCH4986,2019-04-04 19:00:00
4030,576,PN82570,Prop Shaft,SUP007,8,653.49,EUR,26,0,BATCH2707,2022-08-03 06:00:00
4031,576,PN91885,ABS Module,SUP043,4,2460.69,EUR,121,0,BATCH4977,2024-09-24 13:00:00
4032,576,PN86831,ECU Module,SUP013,8,6336.21,EUR,78,0,BATCH1460,2023-05-16 10:00:00
4033,576,PN56563,Intake Manifold,SUP016,8,1443.54,EUR,136,0,BATCH9960,2023-11-19 11:00:00
4034,576,PN46029,Fuse Box,SUP097,3,1316.79,EUR,16,0,BATCH6822,2019-12-30 01:00:00
4035,577,PN73977,Exhaust Pipe,SUP072,8,4944.14,EUR,9,0,BATCH7378,2021-01-10 19:00:00
4036,577,PN90357,Steering Column,SUP025,2,4508.41,EUR,144,0,BATCH5751,2021-12-14 10:00:00
4037,577,PN20651,Prop Shaft,SUP067,9,2820.24,EUR,150,0,BATCH9510,2023-08-12 09:00:00
4038,577,PN50720,Brake Caliper,SUP015,11,939.98,EUR,43,0,BATCH4423,2024-05-12 12:00:00
4039,577,PN60705,Camshaft,SUP032,6,3592.44,EUR,141,0,BATCH3353,2019-09-16 18:00:00
4040,578,PN33617,Connecting Rod,SUP071,5,7157.27,EUR,104,0,BATCH9764,2020-09-29 20:00:00
4041,578,PN99322,CV Joint,SUP027,5,1096.04,EUR,53,0,BATCH7870,2019-04-30 04:00:00
4042,578,PN38092,Wiring Harness,SUP025,6,6370.78,EUR,71,0,BATCH3358,2021-09-27 07:00:00
4043,578,PN27984,Intercooler,SUP047,1,7363.95,EUR,112,0,BATCH1563,2020-02-09 13:00:00
4044,578,PN69544,Flywheel,SUP018,6,631.27,EUR,140,0,BATCH3039,2022-05-24 13:00:00
4045,578,PN87271,Power Steering Pump,SUP073,1,2482.68,EUR,4,0,BATCH7539,2022-04-23 12:00:00
4046,578,PN49045,Lambda Sensor,SUP074,2,3676.83,EUR,84,0,BATCH1746,2022-03-06 08:00:00
4047,578,PN46634,Water Pump,SUP063,7,3514.72,EUR,41,0,BATCH9191,2023-07-04 15:00:00
4048,579,PN43656,Tensioner Pulley,SUP099,1,456.37,EUR,36,0,BATCH4068,2024-09-30 10:00:00
4049,579,PN23867,Prop Shaft,SUP024,2,153.48,EUR,120,0,BATCH5746,2024-07-16 06:00:00
4050,579,PN42798,Clutch Plate,SUP068,10,6825.22,EUR,98,0,BATCH6845,2019-04-04 06:00:00
4051,579,PN36177,Gearbox Housing,SUP015,5,2502.73,EUR,29,0,BATCH1318,2022-12-19 10:00:00
4052,579,PN72860,Gearbox Housing,SUP014,9,6942.18,EUR,20,0,BATCH7890,2019-03-31 13:00:00
4053,579,PN18649,Catalytic Converter,SUP061,4,6165.25,EUR,66,0,BATCH5015,2020-12-16 07:00:00
4054,579,PN95992,Engine Block,SUP061,10,808.03,EUR,167,0,BATCH5754,2021-01-28 15:00:00
4055,579,PN62717,Water Pump,SUP099,11,2807.9,EUR,13,0,BATCH5739,2023-05-27 18:00:00
4056,579,PN83372,EGR Valve,SUP083,11,7413.65,EUR,169,0,BATCH8941,2020-12-01 14:00:00
4057,580,PN77710,ECU Module,SUP078,6,969.73,EUR,63,0,BATCH2890,2023-05-26 20:00:00
4058,580,PN97764,Brake Caliper,SUP068,11,7252.67,EUR,12,0,BATCH2234,2019-05-19 22:00:00
4059,580,PN27199,Turbocharger,SUP051,10,1372.85,EUR,15,0,BATCH8668,2023-12-18 20:00:00
4060,580,PN45886,Drive Shaft,SUP031,7,7193.48,EUR,132,0,BATCH7424,2022-02-10 03:00:00
4061,580,PN35946,Fuel Pump,SUP018,12,8432.24,EUR,10,0,BATCH1968,2023-01-11 05:00:00
4062,580,PN35037,Water Pump,SUP033,3,4195.28,EUR,42,0,BATCH9866,2023-04-27 17:00:00
4063,580,PN94154,Differential,SUP042,2,6506.21,EUR,131,0,BATCH5485,2024-02-06 03:00:00
4064,581,PN27155,Wheel Bearing,SUP013,10,2412.16,EUR,38,0,BATCH9711,2020-02-26 10:00:00
4065,581,PN35705,Wiring Harness,SUP027,1,1444.7,EUR,72,0,BATCH3461,2020-04-30 20:00:00
4066,581,PN52801,Alternator,SUP026,1,4793.33,EUR,36,0,BATCH4612,2023-01-04 02:00:00
4067,581,PN99913,ECU Module,SUP034,8,5200.81,EUR,65,0,BATCH5238,2023-01-12 13:00:00
4068,581,PN71057,Radiator,SUP045,3,5059.66,EUR,96,0,BATCH4648,2024-07-14 18:00:00
4069,581,PN21733,Water Pump,SUP076,12,7030.9,EUR,75,0,BATCH2807,2020-08-30 20:00:00
4070,581,PN73424,CV Joint,SUP034,7,3225.7,EUR,24,0,BATCH6114,2021-06-06 19:00:00
4071,582,PN47860,Camshaft,SUP045,3,5818.56,EUR,41,1,BATCH5122,2020-06-08 15:00:00
4072,582,PN46620,Prop Shaft,SUP063,7,4143.65,EUR,152,0,BATCH5394,2021-08-28 08:00:00
4073,582,PN25755,Differential,SUP056,6,7588.99,EUR,141,0,BATCH4310,2023-12-19 00:00:00
4074,582,PN74244,Lambda Sensor,SUP088,7,2497.18,EUR,36,0,BATCH1557,2020-10-22 08:00:00
4075,582,PN20533,Brake Disc,SUP045,10,6536.81,EUR,164,0,BATCH1580,2020-12-27 08:00:00
4076,583,PN17513,Suspension Arm,SUP031,3,1624.19,EUR,5,0,BATCH2518,2021-08-05 17:00:00
4077,583,PN39337,Radiator,SUP077,5,662.38,EUR,109,0,BATCH3077,2024-09-23 02:00:00
4078,583,PN55048,Tensioner Pulley,SUP036,11,4359.23,EUR,17,0,BATCH3228,2024-03-17 07:00:00
4079,583,PN57615,Windshield,SUP066,10,5895.31,EUR,3,0,BATCH9468,2020-07-12 15:00:00
4080,583,PN48829,Alternator Belt,SUP067,5,3277.6,EUR,59,0,BATCH7082,2022-11-27 04:00:00
4081,583,PN50598,Prop Shaft,SUP051,1,4068.41,EUR,122,0,BATCH7711,2023-04-01 00:00:00
4082,583,PN20938,Windshield,SUP068,10,3309.9,EUR,151,0,BATCH5117,2024-01-30 20:00:00
4083,583,PN38989,CV Joint,SUP083,11,8318.89,EUR,23,0,BATCH6239,2024-04-27 19:00:00
4084,583,PN51816,Timing Belt,SUP012,11,16.82,EUR,59,0,BATCH3086,2022-04-04 00:00:00
4085,584,PN99805,Transmission,SUP060,10,4289.13,EUR,80,0,BATCH3689,2021-11-21 00:00:00
4086,584,PN36962,Windshield,SUP019,8,2316.51,EUR,112,0,BATCH7372,2024-01-31 18:00:00
4087,584,PN99252,Fuse Box,SUP061,6,2087.62,EUR,169,0,BATCH9965,2021-11-17 17:00:00
4088,584,PN67313,Prop Shaft,SUP058,2,2762.51,EUR,72,0,BATCH8545,2024-02-17 21:00:00
4089,584,PN32956,Clutch Plate,SUP012,7,7257.8,EUR,32,0,BATCH9236,2023-07-04 06:00:00
4090,584,PN52702,Seat Assembly,SUP012,4,312.15,EUR,20,0,BATCH7788,2020-02-08 12:00:00
4091,584,PN58280,Fuse Box,SUP031,2,1375.75,EUR,110,0,BATCH3077,2023-04-19 21:00:00
4092,584,PN62742,Ignition Coil,SUP016,8,5816.03,EUR,118,0,BATCH8758,2020-07-27 21:00:00
4093,584,PN68929,Alternator,SUP085,8,6556.15,EUR,68,0,BATCH9136,2020-08-20 08:00:00
4094,585,PN33576,Seat Assembly,SUP021,12,6000.39,EUR,51,0,BATCH6131,2024-10-16 13:00:00
4095,585,PN73249,Intercooler,SUP062,10,4245.78,EUR,160,0,BATCH4501,2024-10-10 06:00:00
4096,585,PN22555,Fuse Box,SUP056,6,5007.5,EUR,18,0,BATCH4609,2023-08-03 07:00:00
4097,585,PN45830,Fuse Box,SUP056,6,8216.4,EUR,131,0,BATCH5267,2021-06-17 06:00:00
4098,585,PN32988,Flywheel,SUP048,6,1549.84,EUR,176,0,BATCH2779,2021-03-24 08:00:00
4099,585,PN81373,Camshaft,SUP095,8,7077.56,EUR,71,0,BATCH4875,2019-05-29 07:00:00
4100,586,PN41345,Suspension Arm,SUP099,6,5718.68,EUR,39,0,BATCH9348,2021-02-28 13:00:00
4101,586,PN10677,Turbocharger,SUP041,3,6008.68,EUR,106,0,BATCH2529,2023-03-31 07:00:00
4102,586,PN77533,Intake Manifold,SUP040,7,33.97,EUR,114,0,BATCH3396,2020-01-05 20:00:00
4103,586,PN48962,Wheel Bearing,SUP008,7,4614.61,EUR,87,1,BATCH9948,2023-12-30 15:00:00
4104,586,PN44639,Wiring Harness,SUP040,1,1839.61,EUR,3,0,BATCH8057,2021-02-23 18:00:00
4105,586,PN41186,Intercooler,SUP092,2,6807.48,EUR,118,0,BATCH1245,2020-11-13 08:00:00
4106,586,PN16839,Alternator,SUP086,3,7293.51,EUR,135,0,BATCH1745,2019-05-07 09:00:00
4107,586,PN15185,Alternator Belt,SUP092,2,980.25,EUR,172,0,BATCH9881,2022-12-16 10:00:00
4108,586,PN52495,Exhaust Pipe,SUP038,9,3582.47,EUR,81,0,BATCH2138,2022-05-30 17:00:00
4109,587,PN85837,Exhaust Pipe,SUP031,10,5336.19,EUR,39,0,BATCH6439,2021-07-20 17:00:00
4110,587,PN13370,Engine Block,SUP099,8,8274.71,EUR,144,0,BATCH9759,2020-08-25 08:00:00
4111,587,PN63691,Prop Shaft,SUP079,12,1811.04,EUR,94,0,BATCH3685,2019-04-13 19:00:00
4112,587,PN75383,Water Pump,SUP020,12,6899.4,EUR,142,0,BATCH3562,2019-03-01 21:00:00
4113,587,PN71707,Connecting Rod,SUP048,1,8329.53,EUR,174,0,BATCH9241,2022-01-31 03:00:00
4114,587,PN91204,Wiring Harness,SUP077,7,8226.32,EUR,44,0,BATCH5052,2019-02-23 09:00:00
4115,588,PN32173,Lambda Sensor,SUP081,11,4085.75,EUR,121,0,BATCH2828,2023-01-16 15:00:00
4116,588,PN77233,Fuel Injector,SUP049,10,1656.2,EUR,45,0,BATCH6804,2023-04-24 14:00:00
4117,588,PN49447,Engine Block,SUP043,10,6624.2,EUR,29,0,BATCH6403,2021-07-29 20:00:00
4118,588,PN37796,CAN Bus Controller,SUP036,3,265.8,EUR,64,0,BATCH1519,2022-08-22 18:00:00
4119,588,PN99792,Oil Pump,SUP066,1,5796.17,EUR,152,0,BATCH3966,2021-09-09 19:00:00
4120,589,PN25711,Gearbox Housing,SUP030,8,952.33,EUR,38,0,BATCH3765,2019-08-13 12:00:00
4121,589,PN73453,Wiring Harness,SUP085,1,1764.05,EUR,148,0,BATCH1289,2021-05-22 18:00:00
4122,589,PN25297,Engine Block,SUP033,11,4506.85,EUR,131,0,BATCH3399,2020-05-25 07:00:00
4123,589,PN44886,ECU Module,SUP050,11,6730.05,EUR,120,0,BATCH4398,2024-01-27 20:00:00
4124,589,PN31356,Brake Caliper,SUP012,8,1598.41,EUR,116,0,BATCH6482,2019-11-03 12:00:00
4125,589,PN11381,Battery Tray,SUP018,1,830.82,EUR,75,0,BATCH1468,2024-11-01 23:00:00
4126,589,PN30881,Brake Disc,SUP084,8,2204.43,EUR,51,0,BATCH8277,2019-05-02 15:00:00
4127,589,PN33457,Fuel Injector,SUP097,3,2318.12,EUR,171,0,BATCH7046,2020-03-17 18:00:00
4128,589,PN29992,Shock Absorber,SUP056,3,8436.54,EUR,69,0,BATCH4424,2023-12-20 06:00:00
4129,589,PN45355,Brake Caliper,SUP080,11,2624.28,EUR,30,0,BATCH9030,2023-10-13 20:00:00
4130,590,PN47738,Ignition Coil,SUP006,7,2943.63,EUR,50,0,BATCH8061,2020-01-11 01:00:00
4131,590,PN45581,Fuse Box,SUP084,6,8107.56,EUR,83,0,BATCH7818,2020-11-17 18:00:00
4132,590,PN62130,Shock Absorber,SUP032,4,276.37,EUR,78,0,BATCH4158,2022-02-23 23:00:00
4133,590,PN68387,Throttle Body,SUP100,9,4165.38,EUR,129,0,BATCH7313,2022-03-16 11:00:00
4134,590,PN20007,Pistons,SUP035,9,6632.79,EUR,49,0,BATCH5666,2019-11-27 07:00:00
4135,590,PN78301,Engine Block,SUP029,8,7252.42,EUR,168,0,BATCH6190,2023-03-12 21:00:00
4136,590,PN88071,Tensioner Pulley,SUP026,10,7581.36,EUR,173,0,BATCH9194,2021-08-03 05:00:00
4137,590,PN43436,Fuel Injector,SUP058,1,4045.49,EUR,16,0,BATCH3423,2023-02-21 18:00:00
4138,590,PN52308,Intake Manifold,SUP001,9,455.51,EUR,161,1,BATCH6293,2019-04-19 17:00:00
4139,591,PN61217,Shock Absorber,SUP018,2,3674.83,EUR,69,0,BATCH9860,2021-12-06 08:00:00
4140,591,PN49806,Seat Assembly,SUP059,6,8210.29,EUR,48,0,BATCH6804,2023-09-24 19:00:00
4141,591,PN54000,Alternator,SUP016,10,1478.56,EUR,172,0,BATCH2252,2024-06-21 05:00:00
4142,591,PN66740,Lambda Sensor,SUP059,7,2815.43,EUR,46,0,BATCH6336,2024-08-07 21:00:00
4143,592,PN30163,Crankshaft,SUP073,6,7326.52,EUR,17,0,BATCH2014,2023-10-04 21:00:00
4144,592,PN25889,Intake Manifold,SUP097,2,3401.01,EUR,67,0,BATCH1830,2021-09-09 03:00:00
4145,592,PN24472,Oil Pump,SUP061,11,1675.76,EUR,101,0,BATCH4075,2019-11-26 21:00:00
4146,592,PN87428,Turbocharger,SUP010,8,4607.22,EUR,180,0,BATCH5931,2024-08-25 02:00:00
4147,592,PN46335,Turbocharger,SUP030,6,2411.28,EUR,92,0,BATCH5288,2024-09-25 00:00:00
4148,593,PN38894,Wiring Harness,SUP062,5,6460.4,EUR,97,0,BATCH3153,2022-07-13 09:00:00
4149,593,PN36737,Transmission,SUP043,3,5105.37,EUR,48,0,BATCH1900,2023-02-18 21:00:00
4150,593,PN51556,Turbocharger,SUP089,4,6966.84,EUR,8,0,BATCH2423,2023-06-23 01:00:00
4151,593,PN36949,Tensioner Pulley,SUP052,3,1698.09,EUR,3,0,BATCH5488,2021-10-27 07:00:00
4152,593,PN88112,Catalytic Converter,SUP073,6,3855.1,EUR,27,0,BATCH8938,2020-05-17 01:00:00
4153,593,PN67782,Intake Manifold,SUP045,12,4394.28,EUR,7,0,BATCH8156,2021-03-20 23:00:00
4154,593,PN48467,Battery Tray,SUP037,5,7644.96,EUR,178,0,BATCH2587,2022-10-11 18:00:00
4155,593,PN46247,Alternator,SUP085,1,2143.35,EUR,38,0,BATCH2111,2023-04-22 09:00:00
4156,593,PN68956,Windshield,SUP062,10,740.96,EUR,102,0,BATCH3792,2019-03-23 10:00:00
4157,594,PN97840,Engine Block,SUP058,4,4674.66,EUR,93,0,BATCH5442,2024-05-16 07:00:00
4158,594,PN44533,Alternator,SUP096,5,8360.9,EUR,84,0,BATCH1392,2022-12-21 22:00:00
4159,594,PN81093,Gearbox Housing,SUP007,1,8005.96,EUR,125,0,BATCH7108,2024-12-09 16:00:00
4160,594,PN58831,Timing Belt,SUP100,5,2278.06,EUR,139,0,BATCH8214,2020-06-20 22:00:00
4161,594,PN90627,Seat Assembly,SUP053,9,6757.63,EUR,100,0,BATCH5661,2020-12-07 05:00:00
4162,594,PN16208,Water Pump,SUP082,12,8306.59,EUR,121,0,BATCH8584,2022-08-13 07:00:00
4163,595,PN87974,Prop Shaft,SUP078,4,7378.88,EUR,26,0,BATCH3384,2023-08-20 10:00:00
4164,595,PN58270,Flywheel,SUP063,3,8335.2,EUR,46,0,BATCH5286,2020-03-25 11:00:00
4165,595,PN15928,Exhaust Pipe,SUP039,5,6170.0,EUR,175,0,BATCH8098,2019-12-23 08:00:00
4166,595,PN57001,Tensioner Pulley,SUP020,12,1411.58,EUR,142,0,BATCH8339,2019-05-08 17:00:00
4167,595,PN52984,Connecting Rod,SUP080,12,3460.72,EUR,50,0,BATCH8809,2021-08-30 01:00:00
4168,595,PN14857,Wheel Bearing,SUP006,12,6538.33,EUR,14,0,BATCH2157,2020-03-12 10:00:00
4169,595,PN19490,Steering Column,SUP045,2,6225.97,EUR,50,0,BATCH4409,2021-10-19 18:00:00
4170,595,PN58112,AC Compressor,SUP092,1,5128.25,EUR,40,0,BATCH2800,2019-02-22 02:00:00
4171,595,PN45954,Exhaust Pipe,SUP074,8,7851.24,EUR,137,0,BATCH8382,2022-11-10 11:00:00
4172,595,PN48846,Fuel Injector,SUP033,2,3991.57,EUR,177,0,BATCH8453,2021-08-25 00:00:00
4173,596,PN40197,Throttle Body,SUP033,3,5262.51,EUR,48,0,BATCH3491,2024-10-14 23:00:00
4174,596,PN99490,Radiator,SUP081,6,4020.15,EUR,87,0,BATCH5047,2020-02-24 14:00:00
4175,596,PN42958,Steering Column,SUP092,12,1462.33,EUR,20,0,BATCH8428,2020-02-28 20:00:00
4176,596,PN39548,Transmission,SUP033,12,888.91,EUR,101,0,BATCH2394,2020-03-04 22:00:00
4177,596,PN91535,Fuel Injector,SUP058,12,7993.8,EUR,88,0,BATCH9065,2023-06-06 04:00:00
4178,596,PN39523,Lambda Sensor,SUP042,11,535.49,EUR,112,0,BATCH4251,2023-01-05 01:00:00
4179,596,PN62971,CV Joint,SUP050,8,7178.03,EUR,79,0,BATCH5893,2024-03-10 01:00:00
4180,597,PN77273,Door Panel,SUP007,6,6814.54,EUR,98,0,BATCH2001,2020-04-20 17:00:00
4181,597,PN98932,Prop Shaft,SUP086,8,4559.26,EUR,170,0,BATCH1409,2019-05-31 12:00:00
4182,597,PN52562,ABS Module,SUP081,10,1635.44,EUR,76,0,BATCH7221,2021-04-03 01:00:00
4183,597,PN80470,CV Joint,SUP083,5,6856.72,EUR,129,0,BATCH1501,2024-04-07 23:00:00
4184,597,PN40060,Prop Shaft,SUP076,10,7220.45,EUR,125,0,BATCH9165,2024-01-17 11:00:00
4185,597,PN43795,CV Joint,SUP072,11,2816.59,EUR,60,0,BATCH7638,2019-12-07 10:00:00
4186,597,PN81979,Alternator,SUP026,12,2288.02,EUR,171,0,BATCH4427,2021-06-19 21:00:00
4187,598,PN54085,Seat Assembly,SUP030,5,7866.67,EUR,11,0,BATCH4457,2024-11-24 18:00:00
4188,598,PN64568,Gearbox Housing,SUP019,10,6014.26,EUR,125,0,BATCH5956,2022-08-18 20:00:00
4189,598,PN10377,Catalytic Converter,SUP082,2,6701.81,EUR,114,0,BATCH8214,2019-07-30 11:00:00
4190,598,PN72218,Suspension Arm,SUP005,8,4099.36,EUR,88,0,BATCH4647,2023-09-16 00:00:00
4191,598,PN43633,Prop Shaft,SUP021,3,4867.91,EUR,17,0,BATCH3405,2021-05-06 21:00:00
4192,598,PN14995,Clutch Plate,SUP039,2,4564.97,EUR,11,0,BATCH3683,2019-12-07 22:00:00
4193,598,PN46358,Catalytic Converter,SUP074,5,5058.24,EUR,77,0,BATCH8008,2019-02-21 07:00:00
4194,598,PN51119,Intercooler,SUP041,3,3825.79,EUR,48,0,BATCH2077,2023-10-28 02:00:00
4195,599,PN90168,Transmission,SUP042,3,4842.4,EUR,18,0,BATCH4181,2019-06-24 01:00:00
4196,599,PN55683,Water Pump,SUP099,7,545.33,EUR,14,0,BATCH1333,2020-07-04 18:00:00
4197,599,PN83156,Tensioner Pulley,SUP076,12,4136.35,EUR,137,0,BATCH9121,2019-02-02 02:00:00
